4570	0096926	The Big Picture	Hollywood beckons for recent film school grad Nick Chapman, who is out to capitalize on the momentum from his national award-winning student film. Studio executive Allen Habel seduces Nick with a dream deal to make his first feature, but once production gets rolling, corporate reality begins to intervene: Nick is unable to control a series of compromises to his high-minded vision, and it's all he can do to maintain his integrity in the midst of filmmaking chaos.	6.0	100	
4571	0096928	Bill & Ted's Excellent Adventure	In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the "Wyld Stallyns". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.	6.6	90	
4572	0096933	Black Rain	Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.	6.1	125	
4573	0096943	Blaze	This movie tells the story of the latter years of Earl Long, a flamboyant governor of Louisiana. The aging Earl, an unapologetic habitue of strip joints, falls in love with young stripper Blaze Starr. When Earl and Blaze move in together, Earl's opponents use this to attack his controversial political program, which included civil rights for blacks in the 1950's.	5.8	117	
4577	0097027	Casualties of War	During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager. Based on the actual events of an incident on Hill 192 in November, 1966.	6.8	113	
4578	0097044	Chances Are	Louie Jeffries is happily married to Corinne. On their first anniversary, Louie is killed crossing the road. Louie is reincarnated as Alex Finch, and twenty years later, fate brings Alex and Louie's daughter, Miranda, together. It's not until Alex is invited to Louie's home that he begins to remember his former life, wife and best friend. Of course, there's also the problem that he's attracted to Louie's/his own daughter.	6.6	108	
4584	0097236	Dream a Little Dream	Bobby Kellar has a crush on Lainie Diamond, girlfriend of school jerk Joel. Coleman is working on an experiment which will help him move into a place where Dreams are reality. When an accident occurs Coleman finds himself in Bobby's body and can only contact Bobby in his dreams.	5.5	114	
4585	0097235	The Dream Team	This morning they were playing ping-pong in the hospital rec room. Now they're lost in New York and framed for murder. This was never covered in group therapy.	6.0	113	
4587	0097257	Earth Girls Are Easy	In this musical comedy, Valerie is dealing with her philandering fiancé, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are shaved at her girlfriend's salon, the women discover three handsome men underneath. After absorbing the native culture via television, the spacemen are ready to hit the dating scene in 1980s Los Angeles.	5.5	100	
4589	0085475	Eddie and the Cruisers	Michael Paré stars as Eddie Wilson of the rock band Eddie and Cruisers. The band is at the height of their career in the 1960s when front man Eddie drives his car off a bridge in an apparent suicide -- but the body was never found.	6.6	95	
4590	0097276	Enemies: A Love Story	A ghostwriter finds himself romantically involved with his current wife, a married woman and his long-vanished wife.	5.8	119	
4591	0097289	Erik the Viking	Erik the Viking gathers warriors from his village and sets out on a dangerous journey to Valhalla, to ask the gods to end the Age of Ragnorok and allow his people to see sunlight again. A Pythonesque satire of Viking life.	6.0	107	
4592	0097314	The Experts	Travis and Wendell are two down-on-their-luck New Yorkers who think they're relocating to a small town in Nebraska to open a nightclub. What they don't know is they have actually been abducted by a KGB operative and flown to the Soviet Union, where they'll unwittingly serve as "experts" on all things cool in America. The town, created expressly for KGB spies-in-training is meant to serve as a training ground for Soviet agents. What can these two hapless Americans possibly teach the Soviet spies and will they ever learn they are not actually in Nebraska?	5.3	94	
4593	0097328	Family Business	Jessie is an aging career criminal who has been in more jails, fights, schemes, and lineups than just about anyone else. His son Vito, while currently on the straight and narrow, has had a fairly shady past and is indeed no stranger to illegal activity. They both have great hope for Adam, Vito's son and Jessie's grandson, who is bright, good-looking, and without a criminal past.	5.3	110	
4600	0097458	Gross Anatomy	It Takes Hard Work, Discipline And Commitment To Get Through Med School. But Joe's Never Done Anything By The Book. Matthew Modine stars as Joe Slovak, a brilliant first-year med student whose casual, nonconforming approach to life gets tested when he enrolls in Gross Anatomy, the toughest course in med school.	6.0	109	
4602	0097481	Harlem Nights	"Sugar" Ray is the owner of an illegal casino, who contend with the pressures of vicious gangster and corrupt policemen who want to see him go out of business. In the world of organized crime and police corruption in the 1920s, any dastardly trick is fair!	5.8	116	
4603	0097500	Her Alibi	A writer of BAD detective novels is in full writers' block. He pretends to be the alibi of a beautiful woman who was arrested for murder at first thinking her innocent, but as she shows more and more interesting abilities (such as knife throwing) he begins to doubt his first assessment.	5.0	94	
4605	0097531	How to Get Ahead in Advertising	Dennis Dimbleby Bagley is a brilliant young advertising executive who can’t come up with a slogan to sell a revolutionary new pimple cream. His obsessive worrying affects not only his relationship with his wife, his friends and his boss, but also his own body—when he grows a large stress-related boil on his shoulder. But when the boil grows eyes and a mouth and starts talking.	6.3	94	
4606	0097567	Immediate Family	Linda and Michael, married for ten years, desperately want a baby and turn to an adoption agency which introduces them to Lucy, a teenage girl expecting her first baby. The three agree that Linda and Michael will adopt Lucy's baby and that Lucy will sign away custody. Things don't go quite to plan however..	5.5	95	
4608	0097579	An Innocent Man	Jimmie Rainwood was minding his own business when two corrupt police officers (getting an address wrong) burst into his house, expecting to find a major drug dealer. Rainwood is shot, and the officers frame him as a drug dealer. Rainwood is convicted of drug dealing, based on the perjured evidence of a police informant. Thrown into a seedy jail, fighting to prove his innocence is diffucult when he has to deal with the realities of prison life, where everyone claims they were framed.	6.6	113	
